,tuning_group,train_MSE,test_MSE,train_RMSE,test_RMSE,train_MAE,test_MAE,train_MAPE,test_MAPE,train_R2,test_R2,sec_conv,perform_validation,num_train_samples,input_1,input_2,#_epochs,#filters_conv1,filter_size_conv1,act_func_conv1,#filters_conv2,filter_size_conv2,act_func_conv2,dense_neurons,act_func_dense
218,6,191.4730224609375,299.50770698342734,13.837377548217772,17.306290965525438,10.43603515625,12.814372744560242,19425476.0,160.7865391282647,0.8904138803482056,0.8265603184700012,True,False,17731,30,14,6,64,3,sigmoid,512,5,relu,50,relu
219,6,213.4787139892578,254.603880472036,14.610910415649414,15.956311618667891,11.008606910705566,11.582806315422058,16214620.0,151.7674393887468,0.8778191804885864,0.8525633215904236,True,False,17731,30,14,6,64,4,sigmoid,512,5,relu,50,relu
220,6,183.24020385742188,225.8677828482187,13.536624908447266,15.028898257963512,10.20868682861328,11.14125989675522,15750822.0,149.1009082498145,0.895125687122345,0.8692039251327515,True,False,17731,30,14,6,64,5,sigmoid,512,5,relu,50,relu
221,6,200.7314300537109,234.76314091981305,14.16797161102295,15.321982277754175,10.698959350585938,11.151011748313904,20008258.0,149.1687686798696,0.8851152062416077,0.8640527725219727,True,False,17731,30,14,6,96,2,sigmoid,512,5,relu,50,relu
222,6,199.86705017089844,221.23679283710308,14.137434005737305,14.874030820093896,10.665975570678713,10.818262629508972,15693113.0,139.283736584555,0.8856098651885986,0.8718856573104858,True,False,17731,30,14,6,96,3,sigmoid,512,5,relu,50,relu
223,6,209.00942993164065,249.25469312664416,14.457158088684082,15.787802035959412,10.96083164215088,11.467780003547668,20528830.0,151.81163348150133,0.8803769946098328,0.8556609749794006,True,False,17731,30,14,6,96,4,sigmoid,512,5,relu,50,relu
224,6,199.56874084472656,236.9421815991826,14.126879692077637,15.392926349436696,10.665027618408203,11.186761857271197,12722868.0,150.87686163887724,0.885780394077301,0.8627909421920776,True,False,17731,30,14,6,96,5,sigmoid,512,5,relu,50,relu
225,6,205.1009521484375,246.17727137435887,14.321346282958984,15.69003732864772,10.815153121948242,11.465359382629394,22699422.0,138.58659118551515,0.8826138973236084,0.8574430346488953,True,False,17731,30,14,6,128,2,sigmoid,512,5,relu,50,relu
226,6,195.0553131103516,230.1127713411952,13.96622085571289,15.169468393493398,10.590421676635742,10.963233065605165,26408874.0,137.18235903782386,0.8883635997772217,0.8667457103729248,True,False,17731,30,14,6,128,3,sigmoid,512,5,relu,50,relu
227,6,209.18429565429688,249.2029929257361,14.463205337524414,15.786164604670006,11.00289821624756,11.703530311584473,19507586.0,148.16694624693807,0.880277156829834,0.8556908965110779,True,False,17731,30,14,6,128,4,sigmoid,512,5,relu,50,relu
228,6,194.2942810058593,242.239195103567,13.93894863128662,15.564035309121056,10.58100700378418,11.530427894592286,16317205.0,139.70144406098458,0.8887991905212402,0.8597235083580017,True,False,17731,30,14,6,128,5,sigmoid,512,5,relu,50,relu
229,6,192.77853393554688,233.9201495845983,13.88447093963623,15.294448325604892,10.473942756652832,11.443637838363648,19690668.0,147.00302848447237,0.889666736125946,0.8645409345626831,True,False,17731,30,14,7,16,2,sigmoid,512,5,relu,50,relu
230,6,180.411361694336,216.50460817354104,13.431729316711426,14.714095560840327,10.077226638793944,10.952179274559022,14654291.0,141.74460921178772,0.8967446088790894,0.8746259808540344,True,False,17731,30,14,7,16,3,sigmoid,512,5,relu,50,relu
231,6,192.7690887451172,254.61127021883087,13.884130477905272,15.956543178860231,10.494668006896973,11.77433501958847,16786246.0,139.22741712523407,0.8896722793579102,0.8525590300559998,True,False,17731,30,14,7,16,4,sigmoid,512,5,relu,50,relu
232,6,178.54037475585938,248.65414988142808,13.361900329589844,15.7687713497732,10.01234245300293,11.636211178302766,17576958.0,149.54470720600602,0.8978158235549927,0.8560087084770203,True,False,17731,30,14,7,16,5,sigmoid,512,5,relu,50,relu
233,6,194.2303466796875,263.7436146921828,13.936655044555664,16.240185180353787,10.513980865478516,11.865316381454468,20460406.0,152.5668009355957,0.8888354301452637,0.847270667552948,True,False,17731,30,14,7,32,2,sigmoid,512,5,relu,50,relu
234,6,182.6929473876953,242.76563413683752,13.516395568847656,15.58093816613228,10.180145263671877,11.440797204971313,17901358.0,153.1152798355235,0.8954387903213501,0.8594186305999756,True,False,17731,30,14,7,32,3,sigmoid,512,5,relu,50,relu
235,6,194.1570587158203,271.42335619056104,13.934024810791016,16.47493114372746,10.489481925964355,11.87446296453476,17786036.0,153.85780032338397,0.888877809047699,0.8428235054016113,True,False,17731,30,14,7,32,4,sigmoid,512,5,relu,50,relu
236,6,179.53759765625,241.487940820212,13.399164199829102,15.539882265326591,10.127190589904783,11.861674237251282,13286877.0,143.4110587983386,0.8972450494766235,0.8601585626602173,True,False,17731,30,14,7,32,5,sigmoid,512,5,relu,50,relu
237,6,197.2334899902344,255.39865863457788,14.043984413146973,15.981197033845053,10.592369079589844,11.550021033287049,20638276.0,152.89598833561146,0.8871171474456787,0.8521031141281128,True,False,17731,30,14,7,64,2,sigmoid,512,5,relu,50,relu
238,6,186.7606964111328,325.89630396104985,13.666041374206545,18.052598260667352,10.279479026794434,14.496125144958496,18129952.0,161.68747898942698,0.8931108713150024,0.8112791180610657,True,False,17731,30,14,7,64,3,sigmoid,512,5,relu,50,relu
239,6,201.3128967285156,258.2865656873493,14.188477516174316,16.071296328776633,10.74526023864746,11.580612807273864,21368384.0,137.66422765141385,0.8847817778587341,0.8504307270050049,True,False,17731,30,14,7,64,4,sigmoid,512,5,relu,50,relu
240,6,186.0006256103516,261.78924041374614,13.63820457458496,16.179902361069615,10.2693510055542,11.990533418655396,16103945.0,153.47031518912857,0.8935463428497314,0.8484024405479431,True,False,17731,30,14,7,64,5,sigmoid,512,5,relu,50,relu
241,6,192.86929321289065,257.45232390720537,13.887739181518556,16.045320935001747,10.441984176635742,11.66843213260174,18400486.0,151.24572342806317,0.8896147608757019,0.8509138822555542,True,False,17731,30,14,7,96,2,sigmoid,512,5,relu,50,relu
242,6,185.8687896728516,253.6535207843488,13.633370399475098,15.926503721292654,10.277230262756348,11.931897916793822,16868214.0,134.6665381148384,0.8936216235160828,0.8531136512756348,True,False,17731,30,14,7,96,3,sigmoid,512,5,relu,50,relu
243,6,206.1678771972656,251.5487440570533,14.35854721069336,15.860288271562196,10.830368041992188,11.53820960521698,16411307.0,139.71224210898382,0.8820034861564636,0.8543325066566467,True,False,17731,30,14,7,96,4,sigmoid,512,5,relu,50,relu
244,6,190.7980194091797,233.4314426855876,13.812965393066406,15.278463361398211,10.401033401489258,10.961286964416503,19086006.0,141.03640360617308,0.8908001184463501,0.8648239374160767,True,False,17731,30,14,7,96,5,sigmoid,512,5,relu,50,relu
245,6,200.0494384765625,260.6592182731409,14.14388370513916,16.144944046764017,10.678032875061035,11.80486888885498,16633117.0,154.69938798155636,0.8855054974555969,0.8490567803382874,True,False,17731,30,14,7,128,2,sigmoid,512,5,relu,50,relu
246,6,192.5671539306641,218.63469289323143,13.876856803894045,14.786300852249404,10.48179054260254,10.808359804153442,18403494.0,142.98966385633452,0.8897879123687744,0.8733924627304077,True,False,17731,30,14,7,128,3,sigmoid,512,5,relu,50,relu
247,6,192.64683532714844,236.2264483337408,13.879727363586426,15.369659994083822,10.532344818115234,11.266233043670654,22339268.0,142.83000174022752,0.8897418975830078,0.8632053732872009,True,False,17731,30,14,7,128,4,sigmoid,512,5,relu,50,relu
248,6,188.5641632080078,250.43125307431504,13.731866836547852,15.8250198443577,10.350367546081545,12.24731237411499,12391379.0,151.32269061698162,0.8920785784721375,0.8549796342849731,True,False,17731,30,14,7,128,5,sigmoid,512,5,relu,50,relu
249,7,191.43359375,227.1233217289163,13.835952758789062,15.070611192944906,10.49132251739502,11.210784366130827,19792070.0,147.69469746492618,0.8904362916946411,0.8684768676757812,True,False,17731,30,14,4,48,3,sigmoid,48,3,relu,50,relu
250,7,198.251953125,230.2752008801813,14.08019733428955,15.174821280007922,10.595376968383787,11.474433064460754,22984600.0,138.5937397698776,0.8865340352058411,0.8666516542434692,True,False,17731,30,14,4,48,3,sigmoid,48,5,relu,50,relu
251,7,236.16368103027344,243.2527276486138,15.3676176071167,15.596561404637043,11.610733032226562,11.822928335666656,17448072.0,144.64211372879953,0.8648360967636108,0.8591365814208984,True,False,17731,30,14,4,48,3,sigmoid,48,8,relu,50,relu
252,7,188.10009765625,372.42988660043903,13.714959144592283,19.298442595205422,10.248479843139648,14.353105430603028,17447112.0,166.72334687069807,0.8923442959785461,0.7843323945999146,True,False,17731,30,14,4,48,3,sigmoid,96,3,relu,50,relu
253,7,202.0554656982422,227.47277614285744,14.214621543884276,15.082200639921796,10.668028831481934,11.35769802093506,19078506.0,138.78168772570663,0.884357213973999,0.8682745099067688,True,False,17731,30,14,4,48,3,sigmoid,96,5,relu,50,relu
254,7,222.77838134765625,247.8428854634654,14.925762176513672,15.743026566180513,11.289710998535156,11.861969180107115,19029386.0,138.83472693272105,0.8724969625473022,0.8564785122871399,True,False,17731,30,14,4,48,3,sigmoid,96,8,relu,50,relu
255,7,191.86854553222656,231.014468705162,13.851662635803224,15.199160131571809,10.43796443939209,11.342452647686004,21511688.0,141.04421742056184,0.8901873826980591,0.8662235736846924,True,False,17731,30,14,4,48,3,sigmoid,256,3,relu,50,relu
256,7,202.391357421875,221.99873069717705,14.226431846618652,14.899621830676676,10.686067581176758,11.446866397857669,17033632.0,146.66094272901955,0.8841646313667297,0.8714444041252136,True,False,17731,30,14,4,48,3,sigmoid,256,5,relu,50,relu
257,7,212.42007446289065,236.64649493078545,14.57463836669922,15.383318722914945,11.078551292419434,11.17774398803711,22199908.0,141.91943263656285,0.8784253597259521,0.8629621267318726,True,False,17731,30,14,4,48,3,sigmoid,256,8,relu,50,relu
258,7,195.76141357421875,239.268307084482,13.99147605895996,15.468300070934813,10.522408485412598,11.54600800037384,18176260.0,141.81005230347824,0.887959361076355,0.8614438772201538,True,False,17731,30,14,4,48,3,sigmoid,384,3,relu,50,relu
259,7,203.2725524902344,220.3332066353286,14.257368087768556,14.843625117717323,10.846465110778809,10.73250832080841,21746312.0,148.635616163552,0.883660614490509,0.8724088668823242,True,False,17731,30,14,4,48,3,sigmoid,384,5,relu,50,relu
260,7,221.40000915527344,280.4955852516809,14.8795166015625,16.748002425712773,11.32199001312256,12.086141500473024,21213364.0,133.48838220231846,0.8732858300209045,0.8375698924064636,True,False,17731,30,14,4,48,3,sigmoid,384,8,relu,50,relu
261,7,195.3564453125,269.65198004714324,13.97699737548828,16.421083400529433,10.512850761413574,11.859764456748962,17071872.0,156.17745263394548,0.8881914615631104,0.843849241733551,True,False,17731,30,14,4,48,3,sigmoid,512,3,relu,50,relu
262,7,193.7581787109375,263.72752438535093,13.91970443725586,16.23968978722657,10.484450340270996,11.987867946624757,26525526.0,155.69036437351122,0.8891059160232544,0.847279965877533,True,False,17731,30,14,4,48,3,sigmoid,512,5,relu,50,relu
263,7,220.9639129638672,260.64010181430024,14.86485481262207,16.144352009737034,11.21614933013916,11.776551852226255,21948964.0,153.56624822609257,0.8735352754592896,0.8490678668022156,True,False,17731,30,14,4,48,3,sigmoid,512,8,relu,50,relu
264,7,192.1741485595703,255.4020529447844,13.862689018249512,15.981303230487317,10.488496780395508,11.43266718685627,24017274.0,154.2136038543956,0.8900126218795776,0.8521010875701904,True,False,17731,30,14,4,56,3,sigmoid,48,3,relu,50,relu
265,7,196.62423706054688,227.20038970447183,14.022276878356934,15.073167872231496,10.579033851623535,11.067078136205671,20582984.0,149.26647696497463,0.8874655365943909,0.8684322237968445,True,False,17731,30,14,4,56,3,sigmoid,48,5,relu,50,relu
266,7,221.5643768310547,291.8622046002953,14.885038375854492,17.08397508193849,11.256197929382324,13.370177297592162,20675666.0,157.46961324583094,0.8731914162635803,0.8309876918792725,True,False,17731,30,14,4,56,3,sigmoid,48,8,relu,50,relu
267,7,194.32359313964844,230.8694477010777,13.9399995803833,15.194388691259602,10.419515609741213,11.25658709526062,18099670.0,148.0576810311016,0.8887825608253479,0.8663075566291809,True,False,17731,30,14,4,56,3,sigmoid,96,3,relu,50,relu
268,7,198.74688720703125,216.95591443065032,14.09776210784912,14.729423424922318,10.650543212890623,11.062960405349733,19872214.0,144.7257754555893,0.8862505555152893,0.8743646144866943,True,False,17731,30,14,4,56,3,sigmoid,96,5,relu,50,relu
269,7,221.79327392578125,274.0918171219996,14.892725944519045,16.555718562539035,11.27492618560791,12.522011332511902,22549296.0,155.1922653543996,0.8730605840682983,0.8412781953811646,True,False,17731,30,14,4,56,3,sigmoid,96,8,relu,50,relu
270,7,197.83241271972656,240.2104554346413,14.06529140472412,15.49872431636363,10.579671859741213,11.437496705055237,19884762.0,151.9102834996228,0.8867741823196411,0.8608983159065247,True,False,17731,30,14,4,56,3,sigmoid,256,3,relu,50,relu
271,7,211.9212341308593,228.12311037245195,14.557515144348145,15.103744912188231,10.964722633361816,11.42065887928009,15376314.0,140.56832691791098,0.8787104487419128,0.8678978681564331,True,False,17731,30,14,4,56,3,sigmoid,256,5,relu,50,relu
272,7,224.6625518798828,237.0724271157911,14.988747596740724,15.397156462015676,11.352944374084473,11.38247308731079,16654222.0,148.7402732580875,0.8714189529418945,0.862715482711792,True,False,17731,30,14,4,56,3,sigmoid,256,8,relu,50,relu
273,7,199.18362426757807,235.3090757538565,14.113243103027344,15.339787343827702,10.622517585754396,11.3549968624115,19162086.0,148.360609857695,0.8860008716583252,0.863736629486084,True,False,17731,30,14,4,56,3,sigmoid,384,3,relu,50,relu
274,7,216.41973876953125,218.11699319298995,14.711211204528809,14.768784418258328,11.109471321105955,11.068897643089294,22857364.0,141.3956197967832,0.8761355876922607,0.8736922740936279,True,False,17731,30,14,4,56,3,sigmoid,384,5,relu,50,relu
275,7,227.73114013671875,315.9152217782082,15.090763092041016,17.77400410088307,11.39961051940918,13.196992926597597,16640097.0,160.92614243655504,0.8696619868278503,0.8170589804649353,True,False,17731,30,14,4,56,3,sigmoid,384,8,relu,50,relu
276,7,194.29849243164065,287.55604609717136,13.939099311828612,16.957477586515378,10.472475051879885,12.593837698698044,15865602.0,132.74549207349892,0.8887968063354492,0.8334813117980957,True,False,17731,30,14,4,56,3,sigmoid,512,3,relu,50,relu
277,7,195.9320373535156,218.4687325469657,13.997572898864746,14.780687823879026,10.651007652282717,10.866653265953063,24415012.0,146.12166522584374,0.8878620862960815,0.8734886050224304,True,False,17731,30,14,4,56,3,sigmoid,512,5,relu,50,relu
278,7,221.8352508544922,284.44310226866423,14.894134521484377,16.865441063567363,11.296932220458984,12.38624252319336,21184002.0,134.75442678272557,0.8730366230010986,0.8352839946746826,True,False,17731,30,14,4,56,3,sigmoid,512,8,relu,50,relu
279,7,188.2364501953125,237.4155752362758,13.719928741455078,15.408295662930271,10.308124542236328,11.370650603324174,22760028.0,138.55078023478512,0.8922662138938904,0.8625168204307556,True,False,17731,30,14,4,64,3,sigmoid,48,3,relu,50,relu
280,7,198.8591766357422,220.3577017026536,14.101743698120115,14.844450198732645,10.65812873840332,10.931497378349304,21951306.0,149.79038491054823,0.8861867785453796,0.8723946809768677,True,False,17731,30,14,4,64,3,sigmoid,48,5,relu,50,relu
281,7,229.44927978515625,248.3634622137948,15.1475830078125,15.759551459790814,11.47763729095459,11.974184131622314,20118932.0,138.34544539516727,0.8686790466308594,0.8561770915985107,True,False,17731,30,14,4,64,3,sigmoid,48,8,relu,50,relu
282,7,197.8586578369141,226.6009269124118,14.066224098205566,15.053269641922045,10.590871810913086,10.994248781204224,20939902.0,141.88897212804997,0.8867590427398682,0.8687793612480164,True,False,17731,30,14,4,64,3,sigmoid,96,3,relu,50,relu
283,7,210.48126220703125,219.3701386662507,14.507972717285156,14.811149133887309,10.9962797164917,11.165120840072632,15577409.0,142.58323553830823,0.8795349597930908,0.8729665875434875,True,False,17731,30,14,4,64,3,sigmoid,96,5,relu,50,relu
284,7,225.08892822265625,242.84359995127863,15.00296401977539,15.58343992677094,11.322778701782228,11.592228140830994,15150095.0,139.8040790642316,0.8711748123168945,0.8593735098838806,True,False,17731,30,14,4,64,3,sigmoid,96,8,relu,50,relu
285,7,191.8553009033203,249.09369884436364,13.851183891296388,15.782702520302523,10.394372940063477,11.54233997106552,16137114.0,136.89507577410438,0.8901950120925903,0.8557541966438293,True,False,17731,30,14,4,64,3,sigmoid,256,3,relu,50,relu
286,7,202.3511657714844,314.5115967494091,14.225019454956056,17.73447480895358,10.711671829223633,13.047059869766237,19667270.0,162.6227797207898,0.8841879367828369,0.8178718090057373,True,False,17731,30,14,4,64,3,sigmoid,256,5,relu,50,relu
287,7,225.8407440185547,389.5437988591231,15.027998924255373,19.7368639570506,11.370627403259276,15.08735764503479,21394306.0,166.7297795562382,0.870744526386261,0.7744219899177551,True,False,17731,30,14,4,64,3,sigmoid,256,8,relu,50,relu
288,7,199.6786499023437,250.782163735258,14.130769729614258,15.836103173926912,10.622347831726074,11.70777171611786,15091403.0,137.9455117155659,0.8857175707817078,0.8547764420509338,True,False,17731,30,14,4,64,3,sigmoid,384,3,relu,50,relu
289,7,205.54493713378903,381.49749808847776,14.336838722229004,19.531960938125945,10.782204627990724,14.933947143554688,14942192.0,167.35998475731947,0.8823601603507996,0.7790814638137817,True,False,17731,30,14,4,64,3,sigmoid,384,5,relu,50,relu
290,7,216.5883636474609,239.13603079700573,14.716941833496094,15.464023758291557,11.186984062194824,11.389146227836608,21333484.0,148.2653336209916,0.8760391473770142,0.861520528793335,True,False,17731,30,14,4,64,3,sigmoid,384,8,relu,50,relu
291,7,200.1488342285156,250.22478924763817,14.1473970413208,15.818495163814989,10.661656379699709,11.472356038093569,16941058.0,154.08016237463528,0.8854482173919678,0.8550992012023926,True,False,17731,30,14,4,64,3,sigmoid,512,3,relu,50,relu
292,7,203.8544158935547,385.0748839964157,14.277759552001951,19.62332499849136,10.760618209838867,14.693291988372804,19114738.0,168.43745120816854,0.8833275437355042,0.7770098447799683,True,False,17731,30,14,4,64,3,sigmoid,512,5,relu,50,relu
293,7,221.0546417236328,265.09891477094385,14.86790657043457,16.281858455684468,11.286385536193848,11.564465799331664,20149306.0,152.9676355037091,0.8734829425811768,0.8464858531951904,True,False,17731,30,14,4,64,3,sigmoid,512,8,relu,50,relu
294,7,194.2769012451172,234.10544326566023,13.938324928283691,15.300504673560942,10.53796100616455,11.183414344787598,21914538.0,150.40521201113629,0.8888090252876282,0.8644336462020874,True,False,17731,30,14,4,72,3,sigmoid,48,3,relu,50,relu
295,7,193.42364501953125,268.022662191269,13.90768337249756,16.371397685942057,10.450708389282228,12.178537576198575,20252282.0,134.1033676080235,0.889297366142273,0.8447927236557007,True,False,17731,30,14,4,72,3,sigmoid,48,5,relu,50,relu
296,7,228.8266143798828,284.83067432155127,15.127016067504885,16.876927277249,11.550661087036133,13.340283193588256,29695230.0,156.77997955171543,0.8690349459648132,0.8350595235824585,True,False,17731,30,14,4,72,3,sigmoid,48,8,relu,50,relu
297,7,197.7098846435547,226.58286396792545,14.060935020446776,15.052669662485968,10.58281135559082,11.057846264839172,17627520.0,141.98171215784078,0.8868443369865417,0.868789792060852,True,False,17731,30,14,4,72,3,sigmoid,96,3,relu,50,relu
298,7,208.3861694335937,217.0273353282706,14.435586929321287,14.731847654936926,10.84223175048828,10.864775552749634,25392788.0,146.81975073667746,0.8807337880134583,0.8743232488632202,True,False,17731,30,14,4,72,3,sigmoid,96,5,relu,50,relu
299,7,212.92007446289065,245.5193079770345,14.59178066253662,15.669055746184403,10.96216869354248,11.529669349193574,15161385.0,151.78267305176743,0.8781392574310303,0.8578240275382996,True,False,17731,30,14,4,72,3,sigmoid,96,8,relu,50,relu
300,7,196.3306884765625,232.77187453823527,14.011805534362791,15.256863194583458,10.669620513916016,11.56521039173007,18813436.0,144.5933672273894,0.8876335024833679,0.8652058839797974,True,False,17731,30,14,4,72,3,sigmoid,256,3,relu,50,relu
301,7,209.0819549560547,244.18766346870976,14.45966625213623,15.626505158502644,10.87360382080078,11.312835578918458,16201295.0,152.549348313966,0.8803356289863586,0.8585951924324036,True,False,17731,30,14,4,72,3,sigmoid,256,5,relu,50,relu
302,7,222.3562927246093,250.2688891478527,14.911616325378418,15.8198890371536,11.425204277038574,12.083395438194277,19395312.0,148.5990544906311,0.8727386593818665,0.8550736308097839,True,False,17731,30,14,4,72,3,sigmoid,256,8,relu,50,relu
303,7,197.17868041992188,225.00622128048764,14.042032241821287,15.00020737458278,10.577056884765623,10.810417203903198,18676312.0,148.114585151298,0.887148380279541,0.8697028160095215,True,False,17731,30,14,4,72,3,sigmoid,384,3,relu,50,relu
304,7,209.05039978027344,224.15930543542848,14.458575248718262,14.971950622261232,11.002047538757324,11.08672511100769,20892154.0,149.44154329643828,0.8803537487983704,0.8701932430267334,True,False,17731,30,14,4,72,3,sigmoid,384,5,relu,50,relu
305,7,215.1312561035156,232.7813639170804,14.667353630065918,15.257174178630864,11.11073875427246,11.266301889419555,24002084.0,141.6543350905838,0.8768736124038696,0.865200400352478,True,False,17731,30,14,4,72,3,sigmoid,384,8,relu,50,relu
306,7,196.1280517578125,253.6771009664564,14.004572868347168,15.927243985274302,10.652471542358398,11.959265457093716,17015042.0,137.38836845224654,0.8877495527267456,0.853100061416626,True,False,17731,30,14,4,72,3,sigmoid,512,3,relu,50,relu
307,7,211.5055084228516,228.3882370080143,14.54322910308838,15.112519214479573,10.909266471862791,11.304090688228609,14584660.0,139.53192095779397,0.8789488077163696,0.8677443265914917,True,False,17731,30,14,4,72,3,sigmoid,512,5,relu,50,relu
308,7,214.1654815673828,238.28137989967672,14.634393692016602,15.436365501622353,11.119540214538574,11.081518592834472,23116632.0,147.97548193886564,0.8774265050888062,0.862015426158905,True,False,17731,30,14,4,72,3,sigmoid,512,8,relu,50,relu
309,8,200.26559448242188,223.24370708578564,14.151522636413574,14.941342211655073,10.695030212402344,10.971229209899905,22399868.0,148.70469346170967,0.8853816986083984,0.8707234859466553,True,False,17731,30,14,4,32,3,sigmoid,48,5,relu,50,relu
310,8,200.7748565673828,218.94613243939656,14.169504165649414,14.79682845880821,10.658124923706056,11.1299609541893,22658850.0,148.59136839959376,0.8850903511047363,0.8732120990753174,True,False,17731,30,14,4,32,3,sigmoid,48,5,relu,50,relu
311,8,199.56597900390625,241.0834392868142,14.126782417297363,15.52686186216694,10.604415893554688,11.323556470870972,27844698.0,152.00348595048288,0.8857816457748413,0.8603928089141846,True,False,17731,30,14,4,32,3,sigmoid,48,5,relu,50,relu
312,8,199.5820770263672,215.38086489263685,14.127351760864258,14.67585993707479,10.627025604248049,10.981229977607727,21370484.0,147.2235819050784,0.8857725858688354,0.8752766847610474,True,False,17731,30,14,4,32,3,sigmoid,96,5,relu,50,relu
313,8,201.6365203857422,215.4285720827938,14.199877738952637,14.677485209762391,10.701574325561523,10.867227168083192,20380574.0,146.61109476345572,0.884596586227417,0.8752490878105164,True,False,17731,30,14,4,32,3,sigmoid,96,5,relu,50,relu
314,8,203.0443115234375,216.2445675590073,14.249361991882324,14.705256460157615,10.751401901245115,10.923450469970703,18811684.0,141.73966009316064,0.8837916254997253,0.8747765421867371,True,False,17731,30,14,4,32,3,sigmoid,96,5,relu,50,relu
315,8,203.47027587890625,233.6887531516913,14.264300346374512,15.28688173407812,10.770963668823242,11.106580209732057,19769480.0,152.68774709952254,0.883547306060791,0.8646749258041382,True,False,17731,30,14,4,32,3,sigmoid,384,5,relu,50,relu
316,8,198.60470581054688,283.18877458023513,14.092718124389648,16.828213647925768,10.613580703735352,12.195772972106932,17941570.0,159.4987971931699,0.8863321542739868,0.8360103368759155,True,False,17731,30,14,4,32,3,sigmoid,384,5,relu,50,relu
317,8,207.18426513671875,243.44575967542147,14.39389705657959,15.60274846542818,10.8348970413208,11.741448078155518,15268434.0,153.10783544857162,0.8814218044281006,0.8590248227119446,True,False,17731,30,14,4,32,3,sigmoid,384,5,relu,50,relu
318,8,209.5001678466797,285.13546870250906,14.47412109375,16.885954776159654,10.98534107208252,12.385057764053345,29747084.0,158.39580393232376,0.8800958395004272,0.8348830342292786,True,False,17731,30,14,4,32,3,sigmoid,48,5,relu,50,relu
319,8,200.2079620361328,215.3372919742889,14.149486541748049,14.674375352098942,10.653709411621094,11.107077312469482,20057372.0,141.87667749955082,0.8854146003723145,0.8753019571304321,True,False,17731,30,14,4,32,3,sigmoid,48,5,relu,50,relu
320,8,197.0137481689453,234.746652517843,14.036158561706545,15.321444204703518,10.564041137695312,11.231029272079468,19243286.0,149.6750646645917,0.8872425556182861,0.8640623092651367,True,False,17731,30,14,4,32,3,sigmoid,48,5,relu,50,relu
